text,category,urgency,source
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Website
Screen cracked thi delivery ke time. Support ko contact kiya but koi update nahi.,Damaged_Product,High,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD436041.,Customer_Service,High,App
Screen cracked thi delivery ke time.,Damaged_Product,Medium,Website
Return approve hua but pickup schedule nahi ho raha. Invoice INV116579.,Refund_Return,Medium,App
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,High,App
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Website
Completely different product receive hua.,Wrong_Product,Medium,Website
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Low,Call
"Tracking TRK6958367 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Website
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Email
Invoice me extra charge add ho gaya. Order ORD133631.,Billing_Invoice,Medium,Website
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD979294.",Wrong_Product,Medium,Website
"Tracking TRK8159830 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Call
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD747162. App me tracking bhi galat show ho rahi hai.,Seller_Fraud,High,App
Invoice me extra charge add ho gaya. Order ORD613861.,Billing_Invoice,High,Email
Customer support sirf ticket close kar raha hai without solution. Ref ORD817678. Seller bhi reply nahi kar raha.,Customer_Service,Medium,Email
App crash ho rahi hai payment ke time. Ref TRK3901086. Seller bhi reply nahi kar raha.,App_Bug,Low,Website
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha. Support ko contact kiya but koi update nahi.,Seller_Fraud,Medium,Website
Express delivery li thi fir bhi delay hua. App me tracking bhi galat show ho rahi hai.,Late_Delivery,Medium,Website
Promised date se 5 din late deliver hua. App me tracking bhi galat show ho rahi hai.,Late_Delivery,Medium,Call
Screen cracked thi delivery ke time.,Damaged_Product,Low,App
Refund 10 din se pending hai.,Refund_Return,High,Email
3 baar complaint ki but koi proper response nahi mila. App me tracking bhi galat show ho rahi hai.,Customer_Service,High,Call
Promised date se 6 din late deliver hua. Refund bhi abhi tak process nahi hua.,Late_Delivery,High,App
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Email
Invoice me extra charge add ho gaya. Order ORD830138.,Billing_Invoice,High,Website
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,Low,Email
Completely different product receive hua.,Wrong_Product,Medium,App
"Tracking TRK3670217 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,Website
Invoice me extra charge add ho gaya. Order ORD521386. Seller bhi reply nahi kar raha.,Billing_Invoice,Low,App
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,App
Express delivery li thi fir bhi delay hua.,Late_Delivery,Low,Email
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,High,Email
Completely different product receive hua.,Wrong_Product,High,Website
Box kholte hi product broken nikla. Order ORD119211.,Damaged_Product,High,Email
Customer support sirf ticket close kar raha hai without solution. Ref ORD192026.,Customer_Service,Low,Call
Return approve hua but pickup schedule nahi ho raha. Invoice INV465565. Support ko contact kiya but koi update nahi.,Refund_Return,High,Call
"Order ORD385521 ko 4 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,Website
"Tracking TRK7550091 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,Call
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD589205.",Wrong_Product,Low,Website
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Call
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD672625.",Wrong_Product,Medium,App
App crash ho rahi hai payment ke time. Ref TRK1068330.,App_Bug,Medium,Email
Screen cracked thi delivery ke time. Seller bhi reply nahi kar raha.,Damaged_Product,Medium,Website
Box kholte hi product broken nikla. Order ORD504332. App me tracking bhi galat show ho rahi hai.,Damaged_Product,Medium,App
App crash ho rahi hai payment ke time. Ref TRK5347237.,App_Bug,Medium,Email
UPI payment deduct ho gaya par order place nahi hua. Txn TXN77951960.,Payment_Issue,Medium,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD496798.,Customer_Service,Medium,Call
Promised date se 3 din late deliver hua.,Late_Delivery,Low,Call
UPI payment deduct ho gaya par order place nahi hua. Txn TXN98260093.,Payment_Issue,High,Website
Invoice me extra charge add ho gaya. Order ORD255831. Support ko contact kiya but koi update nahi.,Billing_Invoice,Low,Call
Completely different product receive hua. Support ko contact kiya but koi update nahi.,Wrong_Product,Low,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD580877. App me tracking bhi galat show ho rahi hai.,Customer_Service,High,App
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD357600. Refund bhi abhi tak process nahi hua.,Seller_Fraud,Low,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,High,App
Discount apply hua tha par final bill me reflect nahi hua. Refund bhi abhi tak process nahi hua.,Billing_Invoice,Medium,Call
Box kholte hi product broken nikla. Order ORD903179. Seller bhi reply nahi kar raha.,Damaged_Product,Low,Website
Invoice me extra charge add ho gaya. Order ORD983675.,Billing_Invoice,High,Website
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD667300.,Seller_Fraud,High,Call
Completely different product receive hua.,Wrong_Product,Low,Email
"Tracking TRK6583965 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,Medium,Email
Return approve hua but pickup schedule nahi ho raha. Invoice INV611871.,Refund_Return,Medium,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Website
Amount debit hua lekin confirmation nahi aaya. App me tracking bhi galat show ho rahi hai.,Payment_Issue,High,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,Low,Call
"Order ORD457313 ko 2 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Support ko contact kiya but koi update nahi.",Order_Not_Delivered,High,App
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,High,Website
Box kholte hi product broken nikla. Order ORD716736.,Damaged_Product,High,Website
"Tracking TRK1417593 update nahi ho raha, delivery date cross ho gayi. App me tracking bhi galat show ho rahi hai.",Order_Not_Delivered,High,App
Return approve hua but pickup schedule nahi ho raha. Invoice INV344500.,Refund_Return,High,Call
Screen cracked thi delivery ke time.,Damaged_Product,Medium,Website
"Order ORD258047 ko 10 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN44720281.,Payment_Issue,High,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Call
Express delivery li thi fir bhi delay hua.,Late_Delivery,Low,Website
Customer support sirf ticket close kar raha hai without solution. Ref ORD575055.,Customer_Service,Low,Email
"Order ORD949832 ko 9 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN91425021.,Payment_Issue,High,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD934210.,Seller_Fraud,High,Call
3 baar complaint ki but koi proper response nahi mila. App me tracking bhi galat show ho rahi hai.,Customer_Service,High,Call
Screen cracked thi delivery ke time.,Damaged_Product,Low,Call
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Medium,App
Express delivery li thi fir bhi delay hua.,Late_Delivery,High,Call
Box kholte hi product broken nikla. Order ORD704819. Seller bhi reply nahi kar raha.,Damaged_Product,Medium,App
Return approve hua but pickup schedule nahi ho raha. Invoice INV825760.,Refund_Return,Low,App
Customer support sirf ticket close kar raha hai without solution. Ref ORD602832.,Customer_Service,High,Email
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,Medium,Email
Invoice me extra charge add ho gaya. Order ORD443432.,Billing_Invoice,High,Call
"Order ORD620473 ko 2 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,High,Email
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD819404. Seller bhi reply nahi kar raha.",Wrong_Product,Low,Website
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,High,Website
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,High,Website
Invoice me extra charge add ho gaya. Order ORD931882.,Billing_Invoice,Medium,Website
Express delivery li thi fir bhi delay hua.,Late_Delivery,High,App
Screen cracked thi delivery ke time.,Damaged_Product,Medium,Call
Customer support sirf ticket close kar raha hai without solution. Ref ORD938796.,Customer_Service,Medium,App
Customer support sirf ticket close kar raha hai without solution. Ref ORD640549.,Customer_Service,High,App
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Website
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,App
"Order ORD835192 ko 10 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. App me tracking bhi galat show ho rahi hai.",Order_Not_Delivered,Low,Email
"Maine headphones order kiye the, wallet deliver kar diya. Order ORD180084. Support ko contact kiya but koi update nahi.",Wrong_Product,High,Call
Box kholte hi product broken nikla. Order ORD782449.,Damaged_Product,High,Website
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,Email
Express delivery li thi fir bhi delay hua.,Late_Delivery,Low,App
Box kholte hi product broken nikla. Order ORD167358.,Damaged_Product,High,Email
Discount apply hua tha par final bill me reflect nahi hua.,Billing_Invoice,Low,Call
UPI payment deduct ho gaya par order place nahi hua. Txn TXN20539131. Refund bhi abhi tak process nahi hua.,Payment_Issue,Medium,Email
Customer support sirf ticket close kar raha hai without solution. Ref ORD751684.,Customer_Service,Medium,Call
Completely different product receive hua.,Wrong_Product,Low,Email
UPI payment deduct ho gaya par order place nahi hua. Txn TXN91923368.,Payment_Issue,Medium,Website
Invoice me extra charge add ho gaya. Order ORD824834.,Billing_Invoice,High,App
UPI payment deduct ho gaya par order place nahi hua. Txn TXN79247286. Support ko contact kiya but koi update nahi.,Payment_Issue,Low,Email
Screen cracked thi delivery ke time.,Damaged_Product,Low,App
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,High,Call
"Tracking TRK5233280 update nahi ho raha, delivery date cross ho gayi.",Order_Not_Delivered,High,App
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD571346. App me tracking bhi galat show ho rahi hai.,Seller_Fraud,Low,Website
Screen cracked thi delivery ke time. App me tracking bhi galat show ho rahi hai.,Damaged_Product,Low,Email
Invoice me extra charge add ho gaya. Order ORD938651. Seller bhi reply nahi kar raha.,Billing_Invoice,Medium,Website
Completely different product receive hua.,Wrong_Product,Low,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Email
"Order ORD273274 ko 4 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila. Support ko contact kiya but koi update nahi.",Order_Not_Delivered,Low,Call
Invoice me extra charge add ho gaya. Order ORD431453.,Billing_Invoice,High,Website
Amount debit hua lekin confirmation nahi aaya. Support ko contact kiya but koi update nahi.,Payment_Issue,Medium,Website
Screen cracked thi delivery ke time. App me tracking bhi galat show ho rahi hai.,Damaged_Product,Low,Call
UPI payment deduct ho gaya par order place nahi hua. Txn TXN74495668.,Payment_Issue,High,Email
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD654889.,Seller_Fraud,High,Call
Invoice me extra charge add ho gaya. Order ORD971536.,Billing_Invoice,Medium,Website
Screen cracked thi delivery ke time.,Damaged_Product,High,Call
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD943285. Refund bhi abhi tak process nahi hua.,Seller_Fraud,High,Email
Login karte hi something went wrong error aa raha hai.,App_Bug,Medium,Website
Original bola tha lekin duplicate nikla. Seller response bhi nahi de raha.,Seller_Fraud,High,Website
3 baar complaint ki but koi proper response nahi mila. App me tracking bhi galat show ho rahi hai.,Customer_Service,Low,Call
Login karte hi something went wrong error aa raha hai.,App_Bug,Low,Email
Screen cracked thi delivery ke time. App me tracking bhi galat show ho rahi hai.,Damaged_Product,Low,Email
Invoice me extra charge add ho gaya. Order ORD411448.,Billing_Invoice,Medium,Website
Seller ne fake product bhej diya aur return bhi reject kar diya. Order ORD753891.,Seller_Fraud,High,Call
Refund 10 din se pending hai. Refund bhi abhi tak process nahi hua.,Refund_Return,Low,Email
Amount debit hua lekin confirmation nahi aaya.,Payment_Issue,Medium,Website
"Order ORD853308 ko 11 din ho gaye, status out for delivery pe hi atka hai, parcel abhi tak nahi mila.",Order_Not_Delivered,Medium,Website
Screen cracked thi delivery ke time. App me tracking bhi galat show ho rahi hai.,Damaged_Product,Medium,App
Customer support sirf ticket close kar raha hai without solution. Ref ORD140046. Refund bhi abhi tak process nahi hua.,Customer_Service,Medium,Website
3 baar complaint ki but koi proper response nahi mila.,Customer_Service,Medium,Call
